video_name,result,coverage_percent,total_duration_sec,active_windows
RoadAccidents125_x264,No Annotation,8.0,58.65,"[(np.float64(0.006082), np.float64(2.05881296)), (np.float64(16.1346824), np.float64(17.6009188)), (np.float64(48.68513048), np.float64(49.8581196))]"
RoadAccidents126_x264,No Annotation,14.5,39.85,"[(np.float64(0.006416), np.float64(3.9913006000000006)), (np.float64(4.589033290000001), np.float64(4.78827752)), (np.float64(9.57013904), np.float64(9.76938327)), (np.float64(19.133862080000004), np.float64(19.333106310000005)), (np.float64(19.731594770000005), np.float64(19.930839000000002)), (np.float64(20.727815920000005), np.float64(20.927060150000003)), (np.float64(24.911944750000004), np.float64(25.310433210000003)), (np.float64(25.509677440000004), np.float64(25.908165900000004))]"
RoadAccidents127_x264,No Annotation,30.0,85.42,"[(np.float64(0.0076), np.float64(3.8513346250000002)), (np.float64(5.559661125), np.float64(5.98674275)), (np.float64(6.413824375000001), np.float64(15.3825385)), (np.float64(40.15327275), np.float64(41.86159925)), (np.float64(42.288680875), np.float64(42.7157625)), (np.float64(70.0489865), np.float64(70.90314975)), (np.float64(71.330231375), np.float64(80.726027125))]"
RoadAccidents128_x264,No Annotation,16.0,17.78,"[(np.float64(3.0293413300000003), np.float64(3.1182635750000003)), (np.float64(3.2071858200000003), np.float64(3.2961080650000003)), (np.float64(3.3850303100000003), np.float64(3.5628748000000003)), (np.float64(4.9856307200000005), np.float64(5.0745529650000005)), (np.float64(5.785930925000001), np.float64(5.874853170000001)), (np.float64(6.586231130000001), np.float64(6.675153375000001)), (np.float64(7.030842355000001), np.float64(7.119764600000001)), (np.float64(7.386531335000001), np.float64(7.475453580000001)), (np.float64(14.233544200000003), np.float64(15.300611140000003)), (np.float64(15.389533385000002), np.float64(15.478455630000003)), (np.float64(15.567377875000004), np.float64(15.656300120000003)), (np.float64(16.990133795000002), np.float64(17.790434))]"
RoadAccidents129_x264,No Annotation,35.0,7.72,"[(np.float64(0.006209), np.float64(0.199106575)), (np.float64(3.6326834100000003), np.float64(3.671262925)), (np.float64(3.70984244), np.float64(6.02461334)), (np.float64(7.33631685), np.float64(7.490634910000001))]"
RoadAccidents130_x264,No Annotation,16.0,41.98,"[(np.float64(0.004198), np.float64(0.42403204)), (np.float64(0.8438660800000001), np.float64(1.47361714)), (np.float64(1.68353416), np.float64(5.2521235)), (np.float64(22.88515318), np.float64(23.30498722)), (np.float64(24.98432338), np.float64(25.82399146)), (np.float64(26.2438255), np.float64(26.45374252)), (np.float64(31.07191696), np.float64(31.491751)), (np.float64(41.14793392000001), np.float64(41.357850940000006))]"
RoadAccidents131_x264,No Annotation,21.0,50.02,"[(np.float64(0.00442), np.float64(0.7546557399999999)), (np.float64(4.25575586), np.float64(9.50740604)), (np.float64(25.012278), np.float64(25.51243516)), (np.float64(25.76251374), np.float64(29.76377102))]"
RoadAccidents132_x264,No Annotation,12.0,61.75,"[(np.float64(0.006979), np.float64(1.85944999)), (np.float64(2.4769403199999998), np.float64(3.71192098)), (np.float64(45.392518255), np.float64(46.010008585)), (np.float64(46.31875375), np.float64(49.714950565)), (np.float64(55.5811087), np.float64(55.889853865))]"
RoadAccidents133_x264,No Annotation,28.0,21.78,"[(np.float64(4.361228800000001), np.float64(6.757356490000001)), (np.float64(6.866271385000001), np.float64(6.975186280000001)), (np.float64(7.084101175000001), np.float64(7.519760755000001)), (np.float64(9.480228865), np.float64(12.312016135000002)), (np.float64(12.420931030000002), np.float64(12.529845925000002)), (np.float64(17.757760885), np.float64(17.975590675))]"
RoadAccidents134_x264,No Annotation,39.5,8.65,"[(np.float64(0.004432), np.float64(3.4205677750000003))]"
RoadAccidents135_x264,No Annotation,23.0,38.65,"[(np.float64(0.007088), np.float64(1.3598112249999998)), (np.float64(15.273535825), np.float64(16.433012875)), (np.float64(22.03715195), np.float64(28.414275725))]"
RoadAccidents136_x264,No Annotation,17.5,96.05,"[(np.float64(0.004384), np.float64(7.208109025)), (np.float64(47.548969164999995), np.float64(48.98971417)), (np.float64(50.91070751), np.float64(59.074929205))]"
RoadAccidents137_x264,No Annotation,18.0,32.95,"[(np.float64(0.004112), np.float64(1.4868059749999998)), (np.float64(13.842589099999998), np.float64(16.643233274999996)), (np.float64(18.455414799999996), np.float64(19.773365)), (np.float64(20.102852549999998), np.float64(20.432340099999998))]"
RoadAccidents138_x264,No Annotation,27.5,31.58,"[(np.float64(0.00536), np.float64(2.21605891)), (np.float64(7.426992055), np.float64(10.900947485)), (np.float64(20.691185515), np.float64(23.69141975))]"
RoadAccidents139_x264,No Annotation,17.0,120.58,"[(np.float64(0.004385), np.float64(0.607301915)), (np.float64(15.077307874999999), np.float64(16.88605862)), (np.float64(41.605652135), np.float64(43.41440288)), (np.float64(45.223153625), np.float64(47.03190437)), (np.float64(47.634821285), np.float64(54.26690735)), (np.float64(86.82442076), np.float64(89.839005335)), (np.float64(99.48567597499999), np.float64(104.309011295))]"
RoadAccidents140_x264,No Annotation,17.5,65.52,"[(np.float64(2.30108584), np.float64(10.16298472)), (np.float64(13.43877592), np.float64(15.73182976)), (np.float64(56.35164064), np.float64(56.67921976)), (np.float64(59.62743184), np.float64(59.95501096)), (np.float64(61.26532744), np.float64(61.92048568))]"
RoadAccidents141_x264,No Annotation,24.5,87.08,"[(np.float64(0.00768), np.float64(6.538844549999999)), (np.float64(6.97425552), np.float64(7.40966649)), (np.float64(10.89295425), np.float64(13.505420070000001)), (np.float64(48.33829767), np.float64(50.51535252)), (np.float64(60.094393860000004), np.float64(64.01309259)), (np.float64(67.06096937999999), np.float64(67.49638035)), (np.float64(71.85049004999999), np.float64(74.0275449)), (np.float64(79.25247653999999), np.float64(80.12329847999999)), (np.float64(83.60658624), np.float64(85.78364108999999))]"
RoadAccidents142_x264,No Annotation,14.5,143.42,"[(np.float64(20.08584046), np.float64(21.52000735)), (np.float64(37.295843139999995), np.float64(38.012926584999995)), (np.float64(40.881260364999996), np.float64(41.598343809999996)), (np.float64(48.76917826), np.float64(49.486261705)), (np.float64(53.07167893), np.float64(54.50584582)), (np.float64(57.3741796), np.float64(58.80834649)), (np.float64(61.67668027), np.float64(62.393763715)), (np.float64(63.827930605), np.float64(70.28168160999999)), (np.float64(74.58418228), np.float64(76.735432615)), (np.float64(81.037933285), np.float64(81.75501673)), (np.float64(88.208767735), np.float64(88.92585118)), (np.float64(93.945435295), np.float64(95.379602185)), (np.float64(123.34585654), np.float64(124.062939985)), (np.float64(134.81919166), np.float64(136.25335855))]"
RoadAccidents143_x264,No Annotation,17.5,28.95,"[(np.float64(0.007728), np.float64(2.17896045)), (np.float64(6.52142535), np.float64(8.11366248)), (np.float64(8.98215546), np.float64(9.85064844)), (np.float64(28.37849868), np.float64(28.66799634)), (np.float64(28.81274517), np.float64(28.957494))]"
RoadAccidents144_x264,No Annotation,14.0,28.42,"[(np.float64(0.007108), np.float64(1.57000065)), (np.float64(1.85416295), np.float64(1.9962441000000002)), (np.float64(2.5645687000000006), np.float64(2.7066498500000002)), (np.float64(3.5591367500000004), np.float64(4.41162365)), (np.float64(4.5537048), np.float64(5.690354)), (np.float64(5.9745163), np.float64(6.11659745))]"
RoadAccidents145_x264,No Annotation,26.0,37.82,"[(np.float64(0.38298889999999997), np.float64(2.2738484)), (np.float64(3.0301921999999997), np.float64(6.622825249999999)), (np.float64(13.051747549999998), np.float64(16.644380599999998)), (np.float64(23.829646699999994), np.float64(24.585990499999998))]"
RoadAccidents146_x264,No Annotation,21.0,35.68,"[(np.float64(1.25704032), np.float64(2.86278216)), (np.float64(9.10733376), np.float64(9.64258104)), (np.float64(9.99941256), np.float64(10.17782832)), (np.float64(12.85406472), np.float64(14.99505384)), (np.float64(15.53030112), np.float64(18.56336904))]"
RoadAccidents147_x264,No Annotation,26.0,352.55,"[(np.float64(0.006804), np.float64(1.769559625)), (np.float64(51.126717125000006), np.float64(52.88947275)), (np.float64(61.703250875), np.float64(66.99151775)), (np.float64(70.51702900000001), np.float64(72.279784625)), (np.float64(79.330807125), np.float64(91.6700965)), (np.float64(98.721119), np.float64(100.483874625)), (np.float64(111.06040837500001), np.float64(121.636942125)), (np.float64(132.213475875), np.float64(137.50174275)), (np.float64(167.468588375), np.float64(186.85890025)), (np.float64(264.42014775), np.float64(267.945659)), (np.float64(274.9966815), np.float64(276.759437125)), (np.float64(278.52219275), np.float64(283.810459625)), (np.float64(294.386993375), np.float64(304.963527125)), (np.float64(341.98139525), np.float64(352.557929))]"
RoadAccidents148_x264,No Annotation,10.5,601.08,"[(np.float64(96.17971396), np.float64(99.18512549)), (np.float64(234.42864433999998), np.float64(240.43946739999998)), (np.float64(249.45570199), np.float64(303.55310953000003))]"
RoadAccidents149_x264,No Annotation,16.5,70.72,"[(np.float64(0.007235), np.float64(5.664529480000001)), (np.float64(6.371691290000001), np.float64(8.139595815000002)), (np.float64(28.293707400000006), np.float64(28.647288305000007)), (np.float64(43.49768631500001), np.float64(43.85126722000001)), (np.float64(47.03349536500001), np.float64(48.801399890000006)), (np.float64(49.50856170000001), np.float64(49.86214260500001)), (np.float64(60.46956975500001), np.float64(60.82315066000001)), (np.float64(61.17673156500001), np.float64(62.23747428000001))]"
RoadAccidents150_x264,No Annotation,20.5,49.22,"[(np.float64(0.007557), np.float64(1.730131035)), (np.float64(3.94486908), np.float64(5.175279105)), (np.float64(21.66277344), np.float64(21.908855445)), (np.float64(22.154937450000002), np.float64(27.56874156)), (np.float64(29.291315595), np.float64(29.783479605)), (np.float64(30.275643615), np.float64(30.52172562)), (np.float64(34.212955695), np.float64(34.4590377)), (np.float64(34.705119705), np.float64(34.95120171)), (np.float64(38.888513790000005), np.float64(39.134595795))]"
RoadAccidents151_x264,No Annotation,21.0,27.03,"[(np.float64(0.41094793999999996), np.float64(0.5460799199999999)), (np.float64(1.2217398199999998), np.float64(1.49200378)), (np.float64(1.6271357599999998), np.float64(1.7622677399999997)), (np.float64(2.0325316999999994), np.float64(2.3027956599999997)), (np.float64(2.4379276399999994), np.float64(2.7081915999999993)), (np.float64(2.8433235799999994), np.float64(2.9784555599999996)), (np.float64(3.1135875399999993), np.float64(3.5189834799999993)), (np.float64(3.6541154599999994), np.float64(4.059511399999999)), (np.float64(4.329775359999999), np.float64(4.60003932)), (np.float64(4.735171299999999), np.float64(5.00543526)), (np.float64(5.275699219999999), np.float64(5.410831199999999)), (np.float64(6.086491099999999), np.float64(6.356755059999999)), (np.float64(6.627019019999999), np.float64(6.897282979999999)), (np.float64(13.383618019999998), np.float64(13.518749999999999)), (np.float64(14.870069799999998), np.float64(15.005201779999998)), (np.float64(15.680861679999998), np.float64(15.815993659999998)), (np.float64(16.2213896), np.float64(16.35652158)), (np.float64(16.62678554), np.float64(17.03218148)), (np.float64(17.16731346), np.float64(17.5727094)), (np.float64(17.84297336), np.float64(18.11323732)), (np.float64(18.2483693), np.float64(18.518633259999998)), (np.float64(18.78889722), np.float64(18.9240292)), (np.float64(19.5996891), np.float64(19.86995306)), (np.float64(20.275349), np.float64(20.41048098))]"
